-1.644423522123392156e-01,-1.400281164118065247e+00
-1.588670100107749394e-01,-1.400283998987066569e+00
-1.532964819228852804e-01,-1.400285623530692636e+00
-1.477305838495902024e-01,-1.400285847064772105e+00
-1.421133599425956906e-01,-1.399735123628474298e+00
-1.365604837174529962e-01,-1.399753699793282458e+00
-1.310116228691700357e-01,-1.399771265659948805e+00
-1.254666169702647327e-01,-1.399787860314419596e+00
-1.199253053215356551e-01,-1.399803521241408610e+00
-1.143875366723888509e-01,-1.399818403136031009e+00
-1.088531299295167482e-01,-1.399832302686431218e+00
-1.033219513724677463e-01,-1.399845609110114131e+00
-9.779381991038578470e-02,-1.399858115833740868e+00
-9.226858933632402227e-02,-1.399870090204178963e+00
-8.674608000885836168e-02,-1.399881322273164974e+00
-8.122614345521537993e-02,-1.399892076271298302e+00
-7.570860796800799042e-02,-1.399902257920566884e+00
-7.019330951076299674e-02,-1.399911890269730508e+00
-6.468008939102143362e-02,-1.399921113824391439e+00
-5.916878186412619783e-02,-1.399929948443651817e+00
-5.365921648420777373e-02,-1.399938293226556052e+00
-4.815123274973810014e-02,-1.399946283842705697e+00
-4.264466454515792454e-02,-1.399953935239690361e+00
-3.713934881578448421e-02,-1.399961379892056046e+00
-3.163510977257472795e-02,-1.399968271963908606e+00
-2.613179274222777668e-02,-1.399975098170562759e+00
-2.062922319769119189e-02,-1.399981509358184217e+00
-1.512723733026907422e-02,-1.399987631446097280e+00
-9.625669415423299818e-03,-1.399993588738634331e+00
-4.124351121837487207e-03,-1.399999265488959699e+00
1.376884144468766905e-03,-1.400004663503609637e+00
6.878202984905591906e-03,-1.400009782946059822e+00
1.237977199667786646e-02,-1.400014622336713144e+00
1.788175928362792724e-02,-1.400019297752528091e+00
2.338433081391851423e-02,-1.400023685214641267e+00
2.888765064304320979e-02,-1.400027659125440360e+00
3.439189261251382468e-02,-1.400031568980592445e+00
3.989721235049845799e-02,-1.400034928369261467e+00
4.540378496700847588e-02,-1.400038083471657036e+00
5.091177377639021645e-02,-1.400040902133478093e+00
5.642134492321727174e-02,-1.400043369733161125e+00
6.193265917495638373e-02,-1.400045350916345743e+00
6.744588677913360142e-02,-1.400046946918288127e+00
7.296119351905976103e-02,-1.400048138205193693e+00
7.847873836262653224e-02,-1.400048784583160177e+00
8.399868539122377908e-02,-1.400048863325389137e+00
8.952120612688997670e-02,-1.400048469046681898e+00
9.504644956065776140e-02,-1.400047337808322023e+00
1.005745949215877677e-01,-1.400045679910709051e+00
1.061057889410059324e-01,-1.400043228294417741e+00
1.116402123040253075e-01,-1.400040189887775011e+00
1.171779994946683390e-01,-1.400036175736447674e+00
1.227193312069000536e-01,-1.400031389507290669e+00
1.282643589946080576e-01,-1.400025676802311603e+00
1.338132436302468808e-01,-1.400019000452236595e+00
1.393661456176948366e-01,-1.400011321686029042e+00
1.449232129063494079e-01,-1.400002481556891887e+00
1.504846167716580585e-01,-1.399992556769333207e+00
1.560505036381212018e-01,-1.399981385287305535e+00
1.616210314259305669e-01,-1.399968922114090297e+00
1.671963435945282295e-01,-1.399955002303142404e+00
